datetime,net_load_after_pv,battery_power,capacity
5/13/19 22:00,167,54,1315
5/13/19 22:15,188,54.2,1315
5/13/19 22:30,169,61.4,1315
5/13/19 22:45,176,64.4,1315
5/13/19 23:00,158,54.2,1315
5/13/19 23:15,173,54.8,1315
5/13/19 23:30,162,46.9,1315
5/13/19 23:45,189,63.3,1315
5/14/19 0:00,164,58.3,1315
5/14/19 0:15,155,34.6,1315
5/14/19 0:30,167,45.8,1315
5/14/19 0:45,156,42.6,1315
5/14/19 1:00,149,36.1,1315
5/14/19 1:15,160,51.2,1315
5/14/19 1:30,164,45.2,1315
5/14/19 1:45,163,45.6,1315
5/14/19 2:00,172,48.6,1315
5/14/19 2:15,153,46.7,1315
5/14/19 2:30,175,57.2,1315
5/14/19 2:45,164,57.8,1315
5/14/19 3:00,146,29.1,1315
5/14/19 3:15,135,28.5,1315
5/14/19 3:30,239,58.3,1315
5/14/19 3:45,227,63.1,1315
5/14/19 4:00,289,83.4,1315
5/14/19 4:15,254,71.9,1315
5/14/19 4:30,333,120,1315
5/14/19 4:45,283,99.8,1315
5/14/19 5:00,288,100,1315
5/14/19 5:15,309,102,1315
5/14/19 5:30,293,79.3,1315
5/14/19 5:45,257,99.5,1315
5/14/19 6:00,244,101,1315
5/14/19 6:15,282,105,1315
5/14/19 6:30,172,72.4,1315
5/14/19 6:45,118,56,1315
5/14/19 7:00,127,80.9,1315
5/14/19 7:15,90.8,91.6,1315
5/14/19 7:30,132,113,1315
5/14/19 7:45,97.2,118,1315
5/14/19 8:00,142,148,1315
5/14/19 8:15,186,171,1315
5/14/19 8:30,278,203,1315
5/14/19 8:45,228,193,1315
5/14/19 9:00,146,201,1315
5/14/19 9:15,101,205,1315
5/14/19 9:30,98.7,227,1315
5/14/19 9:45,23.1,215,1315
5/14/19 10:00,96,213,1315
5/14/19 10:15,55.8,223,1315
5/14/19 10:30,31.6,175,1315
5/14/19 10:45,49.6,214,1315
5/14/19 11:00,37,194,1315
5/14/19 11:15,81.9,138,1315
5/14/19 11:30,112,136,1315
5/14/19 11:45,101,160,1315
5/14/19 12:00,73.9,163,1315
5/14/19 12:15,117,149,1315
5/14/19 12:30,70.8,205,1315
5/14/19 12:45,63.8,218,1315
5/14/19 13:00,39.2,167,1315
5/14/19 13:15,208,197,1315
5/14/19 13:30,218,196,1315
5/14/19 13:45,332,192,1315
5/14/19 14:00,335,192,1315
5/14/19 14:15,383,209,1315
5/14/19 14:30,423,210,1315
5/14/19 14:45,420,195,1315
5/14/19 15:00,395,176,1315
5/14/19 15:15,329,162,1315
5/14/19 15:30,360,177,1315
5/14/19 15:45,443,179,1315
5/14/19 16:00,398,153,1315
5/14/19 16:15,333,126,1315
5/14/19 16:30,288,108,1315
5/14/19 16:45,325,116,1315
5/14/19 17:00,269,99.7,1315
5/14/19 17:15,248,72.9,1315
5/14/19 17:30,292,96.4,1315
5/14/19 17:45,307,96.9,1315
5/14/19 18:00,401,112,1315
5/14/19 18:15,386,116,1315
5/14/19 18:30,404,126,1315
5/14/19 18:45,408,129,1315
5/14/19 19:00,415,115,1315
5/14/19 19:15,413,109,1315
5/14/19 19:30,397,109,1315
5/14/19 19:45,341,92.3,1315
5/14/19 20:00,272,87,1315
5/14/19 20:15,208,67.3,1315
5/14/19 20:30,180,65.6,1315
5/14/19 20:45,181,76.1,1315
5/14/19 21:00,203,83.3,1315
5/14/19 21:15,191,88.8,1315
5/14/19 21:30,193,86.8,1315
5/14/19 21:45,208,78.2,1315
5/14/19 22:00,196,67.4,1315
5/14/19 22:15,205,84.6,1315
5/14/19 22:30,200,92.1,1315
5/14/19 22:45,195,89,1315
5/14/19 23:00,189,75.1,1315
5/14/19 23:15,191,78,1315
5/14/19 23:30,190,72.1,1315
5/14/19 23:45,197,73.7,1315
5/15/19 0:00,186,74.8,1315
5/15/19 0:15,172,67.6,1315
5/15/19 0:30,154,57.1,1315
5/15/19 0:45,147,52.9,1315
5/15/19 1:00,144,57.2,1315
5/15/19 1:15,180,89.3,1315
5/15/19 1:30,180,66.9,1315
5/15/19 1:45,168,69.3,1315
5/15/19 2:00,176,62.3,1315
5/15/19 2:15,171,67.3,1315
5/15/19 2:30,228,86.3,1315
5/15/19 2:45,165,69.3,1315
5/15/19 3:00,169,58.8,1315
5/15/19 3:15,173,74.4,1315
5/15/19 3:30,197,94.3,1315
5/15/19 3:45,186,75.9,1315
5/15/19 4:00,177,60.4,1315
5/15/19 4:15,187,65.5,1315
5/15/19 4:30,282,120,1315
5/15/19 4:45,298,108,1315
5/15/19 5:00,276,94.1,1315
5/15/19 5:15,300,98.7,1315
5/15/19 5:30,294,108,1315
5/15/19 5:45,294,130,1315
5/15/19 6:00,278,126,1315
5/15/19 6:15,309,135,1315
5/15/19 6:30,265,121,1315
5/15/19 6:45,270,110,1315
5/15/19 7:00,183,78.3,1315
5/15/19 7:15,187,101,1315
5/15/19 7:30,140,88.1,1315
5/15/19 7:45,226,122,1315
5/15/19 8:00,313,152,1315
5/15/19 8:15,413,204,1315
5/15/19 8:30,433,211,1315
5/15/19 8:45,284,173,1315
5/15/19 9:00,380,205,1315
5/15/19 9:15,390,234,1315
5/15/19 9:30,189,218,1315
5/15/19 9:45,214,236,1315
5/15/19 10:00,200,201,1315
5/15/19 10:15,241,203,1315
5/15/19 10:30,212,177,1315
5/15/19 10:45,154,192,1315
5/15/19 11:00,231,240,1315
5/15/19 11:15,303,217,1315
5/15/19 11:30,248,161,1315
5/15/19 11:45,294,173,1315
5/15/19 12:00,325,194,1315
5/15/19 12:15,331,184,1315
5/15/19 12:30,390,211,1315
5/15/19 12:45,541,234,1315
5/15/19 13:00,582,239,1315
5/15/19 13:15,612,228,1315
5/15/19 13:30,625,229,1315
5/15/19 13:45,584,234,1315
5/15/19 14:00,632,246,1315
5/15/19 14:15,623,235,1315
5/15/19 14:30,586,214,1315
5/15/19 14:45,484,198,1315
5/15/19 15:00,490,175,1315
5/15/19 15:15,540,182,1315
5/15/19 15:30,500,173,1315
5/15/19 15:45,510,189,1315
5/15/19 16:00,467,159,1315
5/15/19 16:15,427,134,1315
5/15/19 16:30,413,142,1315
5/15/19 16:45,443,142,1315
5/15/19 17:00,358,112,1315
5/15/19 17:15,313,97.3,1315
5/15/19 17:30,329,120,1315
5/15/19 17:45,343,127,1315
5/15/19 18:00,457,135,1315
5/15/19 18:15,423,128,1315
5/15/19 18:30,404,129,1315
5/15/19 18:45,400,130,1315
5/15/19 19:00,355,99.6,1315
5/15/19 19:15,387,111,1315
5/15/19 19:30,376,107,1315
5/15/19 19:45,340,84,1315
5/15/19 20:00,271,67,1315
5/15/19 20:15,212,89.7,1315
5/15/19 20:30,210,74.7,1315
5/15/19 20:45,204,69.6,1315
5/15/19 21:00,196,75.3,1315
5/15/19 21:15,216,91.7,1315
5/15/19 21:30,205,91.5,1315
5/15/19 21:45,196,67.4,1315
5/15/19 22:00,197,73.7,1315
5/15/19 22:15,212,78.3,1315
5/15/19 22:30,195,70.6,1315
5/15/19 22:45,168,64.2,1315
5/15/19 23:00,169,79.7,1315
5/15/19 23:15,176,66.8,1315
5/15/19 23:30,166,65.8,1315
5/15/19 23:45,154,60.9,1315
5/16/19 0:00,155,58.5,1315
5/16/19 0:15,155,62.9,1315
5/16/19 0:30,150,56.4,1315
5/16/19 0:45,154,57.1,1315
5/16/19 1:00,122,48.3,1315
5/16/19 1:15,141,57.6,1315
5/16/19 1:30,149,56.2,1315
5/16/19 1:45,134,59.7,1315
5/16/19 2:00,153,52.1,1315
5/16/19 2:15,128,43.3,1315
5/16/19 2:30,139,47.1,1315
5/16/19 2:45,114,46.1,1315
5/16/19 3:00,135,50.9,1315
5/16/19 3:15,129,56.1,1315
5/16/19 3:30,133,45.5,1315
5/16/19 3:45,117,40.3,1315
5/16/19 4:00,255,68.8,1315
5/16/19 4:15,208,65.8,1315
5/16/19 4:30,298,119,1315
5/16/19 4:45,248,96.8,1315
5/16/19 5:00,294,113,1315
5/16/19 5:15,246,92.5,1315
5/16/19 5:30,302,103,1315
5/16/19 5:45,310,101,1315
5/16/19 6:00,281,104,1315
5/16/19 6:15,221,80.6,1315
5/16/19 6:30,229,77.9,1315
5/16/19 6:45,188,66.5,1315
5/16/19 7:00,216,61.8,1315
5/16/19 7:15,190,70.7,1315
5/16/19 7:30,272,114,1315
5/16/19 7:45,385,148,1315
5/16/19 8:00,383,164,1315
5/16/19 8:15,501,203,1315
5/16/19 8:30,514,216,1315
5/16/19 8:45,411,201,1315
5/16/19 9:00,450,190,1315
5/16/19 9:15,399,174,1315
5/16/19 9:30,435,159,1315
5/16/19 9:45,357,154,1315
5/16/19 10:00,322,204,1315
5/16/19 10:15,410,213,1315
5/16/19 10:30,401,195,1315
5/16/19 10:45,348,212,1315
5/16/19 11:00,368,220,1315
5/16/19 11:15,401,160,1315
5/16/19 11:30,276,111,1315
5/16/19 11:45,399,177,1315
5/16/19 12:00,412,186,1315
5/16/19 12:15,442,197,1315
5/16/19 12:30,467,193,1315
5/16/19 12:45,511,206,1315
5/16/19 13:00,544,232,1315
5/16/19 13:15,529,201,1315
5/16/19 13:30,632,237,1315
5/16/19 13:45,579,211,1315
5/16/19 14:00,533,193,1315
5/16/19 14:15,512,182,1315
5/16/19 14:30,553,205,1315
5/16/19 14:45,323,155,1315
5/16/19 15:00,411,173,1315
5/16/19 15:15,422,166,1315
5/16/19 15:30,462,163,1315
5/16/19 15:45,488,167,1315
5/16/19 16:00,478,160,1315
5/16/19 16:15,406,133,1315
5/16/19 16:30,414,144,1315
5/16/19 16:45,397,137,1315
5/16/19 17:00,382,113,1315
5/16/19 17:15,323,86.7,1315
5/16/19 17:30,328,89.7,1315
5/16/19 17:45,371,124,1315
5/16/19 18:00,437,142,1315
5/16/19 18:15,424,132,1315
5/16/19 18:30,435,138,1315
5/16/19 18:45,418,128,1315
5/16/19 19:00,393,118,1315
5/16/19 19:15,409,127,1315
5/16/19 19:30,389,121,1315
5/16/19 19:45,365,108,1315
5/16/19 20:00,275,81.3,1315
5/16/19 20:15,213,88,1315
5/16/19 20:30,195,63.2,1315
5/16/19 20:45,207,80.1,1315
5/16/19 21:00,205,79.2,1315
5/16/19 21:15,193,53.3,1315
5/16/19 21:30,192,59.1,1315
5/16/19 21:45,260,60.6,1315
5/16/19 22:00,199,69.1,1315
5/16/19 22:15,210,70.3,1315
5/16/19 22:30,181,69.4,1315
5/16/19 22:45,169,49.3,1315
5/16/19 23:00,187,52.8,1315
5/16/19 23:15,185,58.1,1315
5/16/19 23:30,189,66.3,1315
5/16/19 23:45,197,61.4,1315
5/17/19 0:00,178,59.1,1315
5/17/19 0:15,165,53.6,1315
5/17/19 0:30,159,51.2,1315
5/17/19 0:45,164,54.2,1315
5/17/19 1:00,172,70.2,1315
5/17/19 1:15,176,72.5,1315
5/17/19 1:30,162,52.9,1315
5/17/19 1:45,157,47.2,1315
5/17/19 2:00,161,53.5,1315
5/17/19 2:15,169,60.7,1315
5/17/19 2:30,171,63.2,1315
5/17/19 2:45,157,48.3,1315
5/17/19 3:00,150,39.1,1315
5/17/19 3:15,115,41.3,1315
5/17/19 3:30,134,61.2,1315
5/17/19 3:45,123,52.3,1315
5/17/19 4:00,114,34,1315
5/17/19 4:15,191,62.5,1315
5/17/19 4:30,221,79.2,1315
5/17/19 4:45,187,74.5,1315
5/17/19 5:00,222,100,1315
5/17/19 5:15,197,87.4,1315
5/17/19 5:30,191,63.9,1315
5/17/19 5:45,163,55.2,1315
5/17/19 6:00,186,82.9,1315
5/17/19 6:15,199,95.1,1315
5/17/19 6:30,172,85.8,1315
5/17/19 6:45,140,87.2,1315
5/17/19 7:00,198,93,1315
5/17/19 7:15,177,118,1315
5/17/19 7:30,210,108,1315
5/17/19 7:45,259,139,1315
5/17/19 8:00,275,164,1315
5/17/19 8:15,368,218,1315
5/17/19 8:30,413,200,1315
5/17/19 8:45,567,179,1315
5/17/19 9:00,582,217,1315
5/17/19 9:15,546,201,1315
5/17/19 9:30,487,182,1315
5/17/19 9:45,509,173,1315
5/17/19 10:00,363,174,1315
5/17/19 10:15,486,229,1315
5/17/19 10:30,493,206,1315
5/17/19 10:45,449,174,1315
5/17/19 11:00,398,154,1315
5/17/19 11:15,382,127,1315
5/17/19 11:30,218,128,1315
5/17/19 11:45,185,168,1315
5/17/19 12:00,432,195,1315
5/17/19 12:15,459,190,1315
5/17/19 12:30,478,236,1315
5/17/19 12:45,495,212,1315
5/17/19 13:00,456,190,1315
5/17/19 13:15,545,231,1315
5/17/19 13:30,521,198,1315
5/17/19 13:45,517,205,1315
5/17/19 14:00,552,222,1315
5/17/19 14:15,497,205,1315
5/17/19 14:30,487,212,1315
5/17/19 14:45,401,169,1315
5/17/19 15:00,422,168,1315
5/17/19 15:15,466,183,1315
5/17/19 15:30,410,168,1315
5/17/19 15:45,305,175,1315
5/17/19 16:00,349,174,1315
5/17/19 16:15,339,142,1315
5/17/19 16:30,337,145,1315
5/17/19 16:45,283,125,1315
5/17/19 17:00,236,101,1315
5/17/19 17:15,198,84.7,1315
5/17/19 17:30,267,88.6,1315
5/17/19 17:45,275,97.3,1315
5/17/19 18:00,364,105,1315
5/17/19 18:15,371,117,1315
5/17/19 18:30,351,105,1315
5/17/19 18:45,364,108,1315
5/17/19 19:00,396,116,1315
5/17/19 19:15,339,108,1315
5/17/19 19:30,380,102,1315
5/17/19 19:45,286,86.1,1315
5/17/19 20:00,170,56.5,1315
5/17/19 20:15,188,89,1315
5/17/19 20:30,188,79.1,1315
5/17/19 20:45,206,92.8,1315
5/17/19 21:00,175,63.8,1315
5/17/19 21:15,158,63.8,1315
5/17/19 21:30,166,64.5,1315
5/17/19 21:45,156,61.8,1315
5/17/19 22:00,199,70.8,1315
5/17/19 22:15,135,54.5,1315
5/17/19 22:30,133,42.2,1315
5/17/19 22:45,123,43.8,1315
5/17/19 23:00,125,42.7,1315
5/17/19 23:15,125,48.9,1315
5/17/19 23:30,133,57.7,1315
5/17/19 23:45,132,51.9,1315
5/18/19 0:00,116,43.4,1315
5/18/19 0:15,117,39.3,1315
5/18/19 0:30,118,40.2,1315
5/18/19 0:45,136,49.7,1315
5/18/19 1:00,123,61.7,1315
5/18/19 1:15,126,59.9,1315
5/18/19 1:30,126,47.5,1315
5/18/19 1:45,131,47.8,1315
5/18/19 2:00,125,46.7,1315
5/18/19 2:15,129,57.2,1315
5/18/19 2:30,135,59.6,1315
5/18/19 2:45,126,47.9,1315
5/18/19 3:00,123,46.8,1315
5/18/19 3:15,118,44.6,1315
5/18/19 3:30,123,41.1,1315
5/18/19 3:45,132,61.1,1315
5/18/19 4:00,132,56.9,1315
5/18/19 4:15,113,43.1,1315
5/18/19 4:30,116,42.5,1315
5/18/19 4:45,290,108,1315
5/18/19 5:00,215,67.6,1315
5/18/19 5:15,245,75.3,1315
5/18/19 5:30,255,87.2,1315
5/18/19 5:45,233,85.1,1315
5/18/19 6:00,262,87.5,1315
5/18/19 6:15,245,87.5,1315
5/18/19 6:30,243,92.6,1315
5/18/19 6:45,199,70.2,1315
5/18/19 7:00,256,77.6,1315
5/18/19 7:15,288,107,1315
5/18/19 7:30,333,117,1315
5/18/19 7:45,421,131,1315
5/18/19 8:00,356,161,1315
5/18/19 8:15,95.7,196,1315
5/18/19 8:30,392,154,1315
5/18/19 8:45,433,168,1315
5/18/19 9:00,580,220,1315
5/18/19 9:15,616,244,1315
5/18/19 9:30,502,225,1315
5/18/19 9:45,485,192,1315
5/18/19 10:00,190,202,1315
5/18/19 10:15,57.5,183,1315
5/18/19 10:30,358,191,1315
5/18/19 10:45,385,208,1315
5/18/19 11:00,454,211,1315
5/18/19 11:15,382,131,1315
5/18/19 11:30,194,112,1315
5/18/19 11:45,285,148,1315
5/18/19 12:00,230,175,1315
5/18/19 12:15,303,168,1315
5/18/19 12:30,304,207,1315
5/18/19 12:45,150,207,1315
5/18/19 13:00,342,203,1315
5/18/19 13:15,290,175,1315
5/18/19 13:30,189,216,1315
5/18/19 13:45,281,217,1315
5/18/19 14:00,415,231,1315
5/18/19 14:15,320,210,1315
5/18/19 14:30,308,194,1315
5/18/19 14:45,262,167,1315
5/18/19 15:00,347,147,1315
5/18/19 15:15,416,155,1315
5/18/19 15:30,437,182,1315
5/18/19 15:45,469,165,1315
5/18/19 16:00,377,130,1315
5/18/19 16:15,358,122,1315
5/18/19 16:30,344,114,1315
5/18/19 16:45,316,108,1315
5/18/19 17:00,224,97.1,1315
5/18/19 17:15,173,86.7,1315
5/18/19 17:30,238,108,1315
5/18/19 17:45,280,115,1315
5/18/19 18:00,388,120,1315
5/18/19 18:15,341,111,1315
5/18/19 18:30,343,113,1315
5/18/19 18:45,348,124,1315
5/18/19 19:00,325,106,1315
5/18/19 19:15,317,95.7,1315
5/18/19 19:30,313,78.3,1315
5/18/19 19:45,244,54,1315
5/18/19 20:00,154,46.8,1315
5/18/19 20:15,153,62.9,1315
5/18/19 20:30,141,54.4,1315
5/18/19 20:45,137,52.5,1315
5/18/19 21:00,120,42,1315
5/18/19 21:15,125,53.5,1315
5/18/19 21:30,144,69.1,1315
5/18/19 21:45,114,46.6,1315
5/18/19 22:00,136,53.8,1315
5/18/19 22:15,145,55,1315
5/18/19 22:30,145,54,1315
5/18/19 22:45,144,60.1,1315
5/18/19 23:00,140,59.3,1315
5/18/19 23:15,132,53.4,1315
5/18/19 23:30,113,32.6,1315
5/18/19 23:45,120,42.7,1315
5/19/19 0:00,123,54.8,1315
5/19/19 0:15,111,45.4,1315
5/19/19 0:30,119,40,1315
5/19/19 0:45,90.6,40.6,1315
5/19/19 1:00,108,35.8,1315
5/19/19 1:15,107,39.6,1315
5/19/19 1:30,112,49.3,1315
5/19/19 1:45,110,42.6,1315
5/19/19 2:00,107,35.7,1315
5/19/19 2:15,98.7,34.9,1315
5/19/19 2:30,97.9,33.6,1315
5/19/19 2:45,120,44.1,1315
5/19/19 3:00,111,51.8,1315
5/19/19 3:15,108,28.6,1315
5/19/19 3:30,114,37.4,1315
5/19/19 3:45,100,23,1315
5/19/19 4:00,106,32.5,1315
5/19/19 4:15,112,41.2,1315
5/19/19 4:30,249,85,1315
5/19/19 4:45,239,77,1315
5/19/19 5:00,192,81.8,1315
5/19/19 5:15,265,106,1315
5/19/19 5:30,305,122,1315
5/19/19 5:45,212,85.5,1315
5/19/19 6:00,169,81.2,1315
5/19/19 6:15,182,81.5,1315
5/19/19 6:30,197,92.1,1315
5/19/19 6:45,293,126,1315
5/19/19 7:00,197,90.6,1315
5/19/19 7:15,167,91.4,1315
5/19/19 7:30,216,118,1315
5/19/19 7:45,218,119,1315
5/19/19 8:00,291,127,1315
5/19/19 8:15,296,139,1315
5/19/19 8:30,353,159,1315
5/19/19 8:45,302,150,1315
5/19/19 9:00,314,140,1315
5/19/19 9:15,357,152,1315
5/19/19 9:30,375,166,1315
5/19/19 9:45,374,175,1315
5/19/19 10:00,356,181,1315
5/19/19 10:15,324,180,1315
5/19/19 10:30,310,191,1315
5/19/19 10:45,218,173,1315
5/19/19 11:00,186,147,1315
5/19/19 11:15,121,114,1315
5/19/19 11:30,53,126,1315
5/19/19 11:45,33.9,122,1315
5/19/19 12:00,34.8,141,1315
5/19/19 12:15,86.4,160,1315
5/19/19 12:30,101,203,1315
5/19/19 12:45,110,181,1315
5/19/19 13:00,208,148,1315
5/19/19 13:15,289,160,1315
5/19/19 13:30,278,181,1315
5/19/19 13:45,114,146,1315
5/19/19 14:00,153,170,1315
5/19/19 14:15,148,162,1315
5/19/19 14:30,85.5,152,1315
5/19/19 14:45,164,141,1315
5/19/19 15:00,75.3,101,1315
5/19/19 15:15,78.6,102,1315
5/19/19 15:30,93.2,99.6,1315
5/19/19 15:45,64.4,118,1315
5/19/19 16:00,156,127,1315
5/19/19 16:15,79.3,110,1315
5/19/19 16:30,112,115,1315
5/19/19 16:45,60.6,88.2,1315
5/19/19 17:00,20.3,61.7,1315
5/19/19 17:15,9.93,58.9,1315
5/19/19 17:30,34.9,61.9,1315
5/19/19 17:45,37.8,45.9,1315
5/19/19 18:00,12.7,49.1,1315
5/19/19 18:15,34.1,60.8,1315
5/19/19 18:30,65.8,65.3,1315
5/19/19 18:45,71.5,52.4,1315
5/19/19 19:00,66.4,50,1315
5/19/19 19:15,77.9,53,1315
5/19/19 19:30,65.3,42,1315
5/19/19 19:45,78.1,56.6,1315
5/19/19 20:00,82.1,51.3,1315
5/19/19 20:15,78.3,50.2,1315
5/19/19 20:30,85.7,50.2,1315
5/19/19 20:45,80.2,52,1315
5/19/19 21:00,83.2,55.4,1315
5/19/19 21:15,93.3,67.5,1315
5/19/19 21:30,87.4,56.7,1315
5/19/19 21:45,74.7,50.4,1315
5/19/19 22:00,72.2,47,1315
5/19/19 22:15,72.8,42.7,1315
5/19/19 22:30,89,62.5,1315
5/19/19 22:45,84.2,56.9,1315
5/19/19 23:00,72.7,47.3,1315
5/19/19 23:15,78.7,48.6,1315
5/19/19 23:30,81.4,47.7,1315
5/19/19 23:45,76.5,43.9,1315
5/20/19 0:00,87.2,57.8,1315
5/20/19 0:15,90.6,57.2,1315
5/20/19 0:30,80.1,41.9,1315
5/20/19 0:45,72.8,45.7,1315
5/20/19 1:00,71.3,43.1,1315
5/20/19 1:15,77.3,48,1315
5/20/19 1:30,85.6,56.6,1315
5/20/19 1:45,70.5,43.7,1315
5/20/19 2:00,70.1,42.6,1315
5/20/19 2:15,66.1,37.1,1315
5/20/19 2:30,73.2,42.7,1315
5/20/19 2:45,77.5,51.3,1315
5/20/19 3:00,68.6,35.1,1315
5/20/19 3:15,72.1,36.3,1315
5/20/19 3:30,69.2,38.4,1315
5/20/19 3:45,80.4,47.6,1315
5/20/19 4:00,75.1,50.9,1315
5/20/19 4:15,63.4,34.7,1315
5/20/19 4:30,137,74.3,1315
5/20/19 4:45,121,58.4,1315
5/20/19 5:00,245,115,1315
5/20/19 5:15,164,69.8,1315
5/20/19 5:30,206,97.8,1315
5/20/19 5:45,183,75.6,1315
5/20/19 6:00,168,79.8,1315
5/20/19 6:15,155,109,1315
5/20/19 6:30,95.1,92.1,1315
5/20/19 6:45,25.1,77.3,1315
5/20/19 7:00,10.5,69.1,1315
5/20/19 7:15,13.9,93.2,1315
5/20/19 7:30,87.7,115,1315
5/20/19 7:45,89,146,1315
5/20/19 8:00,99.3,149,1315
5/20/19 8:15,142,192,1315
5/20/19 8:30,128,190,1315
5/20/19 8:45,76.1,185,1315
5/20/19 9:00,71.4,162,1315
5/20/19 9:15,71.7,205,1315
5/20/19 9:30,42.8,179,1315
5/20/19 9:45,37.8,194,1315
5/20/19 10:00,54.9,180,1315
5/20/19 10:15,27,201,1315
5/20/19 10:30,57.1,210,1315
5/20/19 10:45,67.3,211,1315
5/20/19 11:00,121,195,1315
5/20/19 11:15,170,184,1315
5/20/19 11:30,260,148,1315
5/20/19 11:45,193,182,1315
5/20/19 12:00,214,166,1315
5/20/19 12:15,156,208,1315
5/20/19 12:30,110,211,1315
5/20/19 12:45,116,207,1315
5/20/19 13:00,79.4,209,1315
5/20/19 13:15,128,187,1315
5/20/19 13:30,91,195,1315
5/20/19 13:45,120,175,1315
5/20/19 14:00,86.5,184,1315
5/20/19 14:15,89.8,161,1315
5/20/19 14:30,75.5,140,1315
5/20/19 14:45,201,123,1315
5/20/19 15:00,52.8,146,1315
5/20/19 15:15,125,112,1315
5/20/19 15:30,222,103,1315
5/20/19 15:45,194,108,1315
5/20/19 16:00,27.6,114,1315
5/20/19 16:15,201,113,1315
5/20/19 16:30,152,97.6,1315
5/20/19 16:45,140,110,1315
5/20/19 17:00,189,91.9,1315
5/20/19 17:15,158,57.9,1315
5/20/19 17:30,196,83.6,1315
5/20/19 17:45,211,98.7,1315
5/20/19 18:00,298,118,1315
5/20/19 18:15,339,116,1315
5/20/19 18:30,346,111,1315
5/20/19 18:45,316,101,1315
5/20/19 19:00,349,128,1315
5/20/19 19:15,360,125,1315
5/20/19 19:30,365,131,1315
5/20/19 19:45,334,98.2,1315
5/20/19 20:00,258,71.4,1315
5/20/19 20:15,158,67.3,1315
5/20/19 20:30,145,59,1315
5/20/19 20:45,146,68.5,1315
5/20/19 21:00,132,52.1,1315
5/20/19 21:15,126,45.3,1315
5/20/19 21:30,136,52,1315
5/20/19 21:45,136,55.3,1315
5/20/19 22:00,150,69.2,1315
5/20/19 22:15,128,40.4,1315
5/20/19 22:30,123,41.5,1315
5/20/19 22:45,132,49.9,1315
5/20/19 23:00,133,52.1,1315
5/20/19 23:15,137,49.1,1315
5/20/19 23:30,127,48.6,1315
5/20/19 23:45,128,40.6,1315
5/21/19 0:00,124,35.8,1315
5/21/19 0:15,122,30.5,1315
5/21/19 0:30,116,44.3,1315
5/21/19 0:45,116,46.1,1315
5/21/19 1:00,100,31.5,1315
5/21/19 1:15,116,38.1,1315
5/21/19 1:30,107,36.4,1315
5/21/19 1:45,131,54.3,1315
5/21/19 2:00,128,46.4,1315
5/21/19 2:15,122,43.2,1315
5/21/19 2:30,125,41.6,1315
5/21/19 2:45,123,35.5,1315
5/21/19 3:00,131,46.4,1315
5/21/19 3:15,126,42.7,1315
5/21/19 3:30,115,32.4,1315
5/21/19 3:45,124,45.6,1315
5/21/19 4:00,150,51.3,1315
5/21/19 4:15,162,57.7,1315
5/21/19 4:30,218,94.9,1315
5/21/19 4:45,200,73,1315
5/21/19 5:00,219,86.6,1315
5/21/19 5:15,284,116,1315
5/21/19 5:30,228,88.5,1315
5/21/19 5:45,201,61.3,1315
5/21/19 6:00,241,91.6,1315
5/21/19 6:15,223,109,1315
5/21/19 6:30,223,108,1315
5/21/19 6:45,170,111,1315
5/21/19 7:00,61.4,79.2,1315
5/21/19 7:15,26.8,100,1315
5/21/19 7:30,52.1,59.5,1315
5/21/19 7:45,21,111,1315
5/21/19 8:00,134,156,1315
5/21/19 8:15,193,192,1315
5/21/19 8:30,90.1,174,1315
5/21/19 8:45,83.7,192,1315
5/21/19 9:00,57,143,1315
5/21/19 9:15,16.9,211,1315
5/21/19 9:30,80.2,189,1315
5/21/19 9:45,19.4,211,1315
5/21/19 10:00,29.5,214,1315
5/21/19 10:15,63.6,200,1315
5/21/19 10:30,161,174,1315
5/21/19 10:45,159,161,1315
5/21/19 11:00,170,171,1315
5/21/19 11:15,200,135,1315
5/21/19 11:30,276,143,1315
5/21/19 11:45,151,193,1315
5/21/19 12:00,154,177,1315
5/21/19 12:15,204,150,1315
5/21/19 12:30,103,207,1315
5/21/19 12:45,85.9,216,1315
5/21/19 13:00,76.3,218,1315
5/21/19 13:15,67.8,209,1315
5/21/19 13:30,36.7,213,1315
5/21/19 13:45,59.9,199,1315
5/21/19 14:00,64.5,186,1315
5/21/19 14:15,28,184,1315
5/21/19 14:30,54,211,1315
5/21/19 14:45,97.2,208,1315
5/21/19 15:00,83.2,158,1315
5/21/19 15:15,125,127,1315
5/21/19 15:30,134,140,1315
5/21/19 15:45,87.3,124,1315
5/21/19 16:00,93.2,119,1315
5/21/19 16:15,128,113,1315
5/21/19 16:30,303,131,1315
5/21/19 16:45,255,118,1315
5/21/19 17:00,264,87.6,1315
5/21/19 17:15,154,97.7,1315
5/21/19 17:30,228,85.3,1315
5/21/19 17:45,284,107,1315
5/21/19 18:00,354,114,1315
5/21/19 18:15,356,115,1315
5/21/19 18:30,445,153,1315
5/21/19 18:45,374,121,1315
5/21/19 19:00,383,127,1315
5/21/19 19:15,359,112,1315
5/21/19 19:30,320,98,1315
5/21/19 19:45,337,101,1315
5/21/19 20:00,216,57.8,1315
5/21/19 20:15,162,59.6,1315
5/21/19 20:30,173,61.1,1315
5/21/19 20:45,157,57.5,1315
5/21/19 21:00,163,63,1315
5/21/19 21:15,170,61.7,1315
5/21/19 21:30,143,62.1,1315
